".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SUMÉ",-36.9644505338251,-7.53862718197832,-66.7137343860872,41,11447.117745605,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8545691065464,-7.40703030152561,-60.2067308717432,48,5411.85278542496,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8686436562773,-7.46178213212022,-65.7393720806334,43,10232.4123863065,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9386135133423,-7.39458390547277,-52.249633399343,32,2165.16551148565,TRUE
"SUMÉ",-36.9655068663854,-7.54537489314878,-66.485227777193,41,11149.8960776541,TRUE
"SUMÉ",-36.94168348056,-7.52158957750851,-68.7227262653654,41,14425.9938922431,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8349273487899,-7.42646062279435,-59.2543232939632,43,4849.81972364212,TRUE
"SUMÉ",-36.8959341722514,-7.51771635011153,-69.8854021976617,43,16492.2359912548,TRUE
"SUMÉ",-36.8877002911616,-7.55908606032224,-66.9988320954869,46,11829.0818127151,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9462691618569,-7.39457483518252,-51.8531292965788,32,2068.5493933072,TRUE
"SERRA BRANCA",-36.8281128033038,-7.49437338694313,-66.7960581350774,41,11556.1278365843,TRUE
"SUMÉ",-36.9254918104477,-7.54978703128489,-68.5228743050492,45,14097.8584583819,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9247719800073,-7.43545285755152,-62.3621332645186,55,6936.11194725129,TRUE
"SUMÉ",-36.8341930031284,-7.53926386524306,-68.7098736694993,36,14404.6633933262,TRUE
"SUMÉ",-36.8630919375896,-7.53728902198689,-68.5209484366903,40,14094.7329743017,TRUE
"SUMÉ",-36.9882973431583,-7.49685511685291,-66.7000074427463,50,11429.0413200988,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9492633454941,-7.45507438027615,-64.3961441324453,50,8766.30622413116,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9541479478098,-7.47111505948322,-66.0276846506063,50,10577.758884591,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.9168757965762,-7.41659352824407,-60.2505881466553,52,5439.24771596942,TRUE
"SERRA BRANCA",-36.7982325233493,-7.4957967234155,-66.7898021405604,35,11547.8075554786,TRUE
"SUMÉ",-36.9666061860017,-7.50791371225694,-67.5507172787913,50,12605.0709536079,TRUE
"SUMÉ",-36.9496685713969,-7.50140011988895,-68.3912188504673,47,13885.7829743041,TRUE
