".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"QUEIMADAS",-35.9065516948967,-7.38602048538734,-51.5975966236273,296,2008.58059156668,TRUE
"QUEIMADAS",-35.9332398509641,-7.34248573061187,-57.7813663204348,288,4093.33931505342,TRUE
"POCINHOS",-35.9791484771331,-7.06585670502965,-55.6024283303517,289,3185.15702319775,TRUE
"QUEIMADAS",-35.9560149695526,-7.43049151795559,-62.7214787013053,273,7229.08557494569,TRUE
"SÃO SEBASTIÃO DE LAGOA DE ROÇA",-35.8207925453816,-7.09236677743603,-61.0605061982911,311,5970.83047286072,TRUE
"LAGOA SECA",-35.9107995603035,-7.13221018466276,-59.332841113886,322,4893.85938242184,TRUE
"LAGOA SECA",-35.830773082961,-7.16005665339172,-52.0863046997022,324,2124.83233014681,TRUE
"QUEIMADAS",-35.9790633501752,-7.38070671011802,-61.3699936791056,279,6187.41313124429,TRUE
"POCINHOS",-36.1010235938511,-7.077765325742,-59.1596263917813,216,4797.23231277307,TRUE
"FAGUNDES",-35.8136868115316,-7.44606044756357,-66.2807530279657,282,10890.4815125921,TRUE
"QUEIMADAS",-35.9106673901469,-7.29971347454112,-51.4442134561617,296,1973.42262728443,TRUE
"ESPERANÇA",-35.8868624400847,-7.03638423102085,-55.8982476633331,306,3295.50377816895,TRUE
"QUEIMADAS",-35.8748567285283,-7.4264255154004,-62.7772650780182,288,7275.66483872263,TRUE
"QUEIMADAS",-35.9761817023891,-7.40307191208113,-59.8095660212972,277,5169.96653316174,TRUE
"MASSARANDUBA",-35.7677529023994,-7.27941156360895,-49.6917531391515,291,1612.86154646359,TRUE
"ALAGOA NOVA",-35.7267057942726,-7.06610162249409,-56.8234526439627,296,3665.91223104823,TRUE
"INGÁ",-35.7052607217838,-7.33501129360512,-63.9137197140611,292,8292.68972627613,TRUE
"QUEIMADAS",-35.8660320293192,-7.33231936833464,-58.7611624041446,301,4582.1315244266,TRUE
"QUEIMADAS",-35.955353213757,-7.33794327925999,-61.5971599939723,285,6351.37024927648,TRUE
"LAGOA SECA",-35.8003504886792,-7.1310463978035,-56.1841256943798,324,3405.773135148,TRUE
"POCINHOS",-36.0228699972422,-7.04137964973335,-60.2184600531953,276,5419.16573594222,TRUE
"INGÁ",-35.6322291716269,-7.29797640590106,-50.4429254682462,182,1758.5539812336,TRUE
"FAGUNDES",-35.7285609300515,-7.37705206168458,-61.8295702316629,291,6523.60928668495,TRUE
"ALAGOA GRANDE",-35.6524551726679,-7.02524098051355,-51.5058392534865,94,1987.47371366568,TRUE
"AREIA",-35.7729621817625,-6.98217828393091,-53.1818235716823,180,2410.46377558006,TRUE
"CATURITÉ",-36.0765484407811,-7.41551943875958,-61.3994537702216,181,6208.43472329707,TRUE
"POCINHOS",-36.0258888346643,-7.11558229565263,-60.0214102650341,284,5297.60952136139,TRUE
"ESPERANÇA",-35.8462434618768,-7.01848104999509,0,296,854.002435867453,TRUE
"SERRA REDONDA",-35.7019597432145,-7.19067676629048,-52.1224203160441,318,2133.68569970241,TRUE
"FAGUNDES",-35.7122096168377,-7.342311415082,-63.4159647341522,292,7830.82768258089,TRUE
"POCINHOS",-36.007598630319,-7.09863330105428,-60.2396310690248,288,5432.39053878346,TRUE
