".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SUMÉ",-36.8139626531924,-7.69495417850526,-62.4001966712101,40,6966.57415494698,TRUE
"SERRA BRANCA",-36.8050713185516,-7.57635236878382,-67.1912136914552,39,12094.0042053761,TRUE
"CONGO",-36.7154681007673,-7.80904368518354,-61.4072663974102,29,6214.02148623285,TRUE
"SERRA BRANCA",-36.7739005041371,-7.65593938294301,-66.0477729316595,36,10602.2508950381,TRUE
"SUMÉ",-36.817890013132,-7.62525416896647,-62.6809827523643,39,7195.46008402049,TRUE
"SUMÉ",-36.8741145700046,-7.75484011063786,-64.9898427162256,36,9386.45422409572,TRUE
"MONTEIRO",-37.0443860703676,-7.7682982836614,-64.7358547953434,60,9115.95495417049,TRUE
"COXIXOLA",-36.7010628900321,-7.63929041007036,-66.0731597977985,38,10633.2841757335,TRUE
"SERRA BRANCA",-36.6816165446366,-7.53814472313939,-61.6296334265708,41,6375.16019275764,TRUE
"MONTEIRO",-37.0486005186399,-7.79765343291188,-66.1844849295615,60,10770.4457409197,TRUE
"SERRA BRANCA",-36.7114281638355,-7.53753897405664,-63.7175006027947,36,8107.45339507328,TRUE
"SERRA BRANCA",-36.6916440960781,-7.58304135662006,-66.184764050438,41,10770.7918545228,TRUE
"AMPARO",-37.0691622157178,-7.59904440210635,-56.5754989387992,72,3562.74203354602,TRUE
"CAMALAÚ",-36.7235180808061,-7.84896383432174,-64.5521584050935,41,8925.18755023591,TRUE
"CAMALAÚ",-36.7526524282589,-7.82810855782559,-65.7773211959237,29,10277.2161457408,TRUE
"COXIXOLA",-36.6903718130493,-7.59239611935305,-65.7112680406505,39,10199.3579259836,TRUE
"SUMÉ",-36.9399051218356,-7.63706664645547,-62.9572371378802,39,7427.98961022045,TRUE
"SUMÉ",-36.8984840550988,-7.6833065522133,-53.047514224212,39,2373.47762491397,TRUE
"MONTEIRO",-37.0308183963939,-7.7721105364381,-65.7572999663284,60,10253.5541432946,TRUE
"SUMÉ",-36.8976330911105,-7.60849131559922,-62.3355224652655,49,6914.89442796633,TRUE
"MONTEIRO",-37.0728242376649,-7.79195396006076,-65.1753678939339,60,9589.0995079303,TRUE
"SUMÉ",-36.7548406736755,-7.78421354233256,-66.0293984688945,29,10579.8461946947,TRUE
"AMPARO",-37.0506526122631,-7.51601983499682,-60.8902969250891,66,5854.96464529763,TRUE
"MONTEIRO",-37.0119106979405,-7.82937067791322,-67.4153185394846,63,12410.1021902632,TRUE
"CAMALAÚ",-36.7917347584448,-7.89762275081562,-56.4738548844346,27,3521.29309367674,TRUE
"SERRA BRANCA",-36.6347725986566,-7.42632549218802,-61.9479433766937,17,6613.12298718618,TRUE
"CAMALAÚ",-36.9047808948967,-7.82734038538734,-66.6583203101767,54,11374.3201018052,TRUE
"SUMÉ",-36.9314690509641,-7.78380563061187,-68.2851337424638,54,13717.220436675,TRUE
"SUMÉ",-36.9773776771331,-7.50717660502965,-66.868323266173,50,11652.6739301731,TRUE
"MONTEIRO",-36.9542441695526,-7.87181141795559,-68.8548383291462,54,14647.0899005329,TRUE
"SERRA BRANCA",-36.8190217453816,-7.53368667743603,-69.3590702400631,38,15522.5455422579,TRUE
"SUMÉ",-36.9090287603035,-7.57353008466275,-66.3314517625561,49,10954.2341241323,TRUE
"SERRA BRANCA",-36.829002282961,-7.60137655339172,-63.9375375947299,42,8315.46060590708,TRUE
"MONTEIRO",-36.9772925501752,-7.82202661011802,-69.7791134535343,57,16291.6512002456,TRUE
"CAMALAÚ",-36.8119160115316,-7.88738034756357,-47.141090222092,27,1202.44145881288,TRUE
"SUMÉ",-36.9088965901469,-7.74103337454112,-64.0181246628523,57,8392.96986644998,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8850916400847,-7.47770413102085,-67.6526963330976,37,12753.9364118789,TRUE
"CAMALAÚ",-36.8730859285283,-7.8677454154004,-61.1948287992561,48,6063.88380276614,TRUE
"MONTEIRO",-36.9744109023891,-7.84439181208113,-69.6483133910679,54,16048.1546291943,TRUE
"SERRA BRANCA",-36.7659821023994,-7.72073146360895,-67.8044245799425,34,12978.6840353363,TRUE
"SERRA BRANCA",-36.7249349942726,-7.50742152249409,-62.6365293159253,36,7158.72857768598,TRUE
"CONGO",-36.7034899217838,-7.77633119360512,-60.1899375054615,29,5401.39957575976,TRUE
"SUMÉ",-36.8642612293192,-7.77363926833464,-66.8186881293045,33,11586.2751312853,TRUE
"SUMÉ",-36.953582413757,-7.77926317925999,-68.7351382348184,57,14446.6230962764,TRUE
"SERRA BRANCA",-36.7985796886792,-7.5723662978035,-67.7360558599523,39,12876.9267048947,TRUE
"CONGO",-36.6304583716269,-7.73929630590106,-62.8713801907868,39,7354.92824775727,TRUE
"CAMALAÚ",-36.7267901300515,-7.81837196168458,-63.23491242679,29,7669.28809156345,TRUE
"SERRA BRANCA",-36.6506843726679,-7.46656088051355,-52.0065349080226,16,2105.40755062702,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.7711913817625,-7.42349818393091,-60.1263198621007,41,5361.98288993081,TRUE
"MONTEIRO",-37.0747776407811,-7.85683933875958,-59.3529434315748,45,4905.19867513724,TRUE
"AMPARO",-37.0241180346643,-7.55690219565263,-58.7223509075441,57,4561.70268439823,TRUE
"SÃO JOSÉ DOS CORDEIROS",-36.8444726618768,-7.45980094999509,-64.1574078536667,43,8528.64079492641,TRUE
"COXIXOLA",-36.7001889432145,-7.63199666629048,-65.9442767986265,38,10476.6701487674,TRUE
"CONGO",-36.7104388168377,-7.783631315082,-60.8198928101853,29,5807.69861825868,TRUE
"AMPARO",-37.005827830319,-7.53995320105428,-62.5733039095026,50,7106.80871407734,TRUE
