".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SÃO JOSÉ DE PIRANHAS",-38.6094629434,-7.0560803379,-68.4717535607,47,14015.1292981944,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6324496309,-7.0605588709,-69.5076599093,42,15790.3743506124,TRUE
"CAJAZEIRAS",-38.6100265474,-7.0346547711,-68.5845634962,45,14198.3411032294,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6512983827,-7.0679184647,-68.8789337401,42,14687.7786087685,TRUE
"CAJAZEIRAS",-38.6171638169,-7.0374127267,-68.5103082361,46,14077.4775205324,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6191800664,-7.0727784847,-68.5677492979,45,14170.8824535176,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6060265109,-7.0653506892,-67.9468463776,47,13193.2487117372,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6297912048,-7.0714817372,-69.2405413377,45,15312.1613788037,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6199453679,-7.0657022351,-68.8058328872,45,14564.6842883122,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.639315694,-7.0765439374,-69.6841240901,45,16114.4554900046,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6565976124,-7.0415427045,-67.8902375356,44,13107.5434942919,TRUE
"CAJAZEIRAS",-38.6070118747,-7.0275038472,-68.2807197471,44,13710.2513906099,TRUE
"CAJAZEIRAS",-38.64565605,-7.0333451194,-67.4688796405,44,12486.8648938848,TRUE
"CAJAZEIRAS",-38.6272156105,-7.0322414704,-67.8686919414,44,13075.0701552291,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6560283637,-7.0527635328,-68.5163952999,44,14087.346462088,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.6122195781,-7.0554749551,-68.6543030387,47,14312.7993389891,TRUE
"CAJAZEIRAS",-38.6435721789,-7.0314277854,-67.3720161747,44,12348.3872154733,TRUE
"CAJAZEIRAS",-38.6156789198,-7.0437840026,-68.9326097189,44,14778.8253433374,TRUE
