".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"SERRA BRANCA",-36.7534788168568,-7.4731567266518,-65.0866547621502,36,9491.65990872319,TRUE
"SERRA BRANCA",-36.7554950664399,-7.50852248473836,-65.7993619115316,36,10303.3280177806,TRUE
"SERRA BRANCA",-36.7423415109023,-7.50109468916243,-64.2947639809407,36,8664.58227133515,TRUE
"SERRA BRANCA",-36.766106204779,-7.50722573723456,-66.6553474046707,36,11370.4276976807,TRUE
"SERRA BRANCA",-36.7562603679366,-7.5014462350942,-65.6680192991705,36,10148.6995538379,TRUE
"SERRA BRANCA",-36.7756306940104,-7.51228793736359,-67.5067270193344,35,12541.3931289388,TRUE
"SERRA BRANCA",-36.792912612429,-7.47728670448808,-65.1813165940506,35,9595.66903823659,TRUE
"SERRA BRANCA",-36.7433268746847,-7.46324784723853,-64.129979646175,41,8501.75162362505,TRUE
"SERRA BRANCA",-36.7819710499813,-7.46908911935331,-64.6373999231169,40,9013.20869246367,TRUE
"SERRA BRANCA",-36.7635306104712,-7.46798547044674,-65.3169035757619,40,9746.63291167428,TRUE
"SERRA BRANCA",-36.7923433637034,-7.48850753278283,-66.2322329201199,35,10829.8159688356,TRUE
"SERRA BRANCA",-36.748534578073,-7.49121895507721,-64.690856124859,36,9068.85038186738,TRUE
"SERRA BRANCA",-36.7798871789334,-7.46717178543375,-64.5178968863422,40,8890.05146288433,TRUE
"SERRA BRANCA",-36.7519939197806,-7.4795280025834,-64.9288353443352,36,9320.75726247745,TRUE
