".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"EMAS",-37.6837874805589,-7.04042684698393,-63.6005200428365,24,7998.99513874956,TRUE
"OLHO D ÁGUA",-37.8530201761552,-7.3260629092521,-69.2461066250538,10,15321.9754436134,TRUE
"COREMAS",-37.9862783351948,-7.06300834989557,-61.8559527554575,16,6543.45422274135,TRUE
"SANTANA DOS GARROTES",-38.0241984020487,-7.34920599350622,-59.8852545911381,20,5215.21431692344,TRUE
"PIANCÓ",-37.8490602046751,-7.1522163704914,-65.0629645546659,12,9465.8072861634,TRUE
"ITAPORANGA",-38.1018521558528,-7.33418286758857,-59.7800269227874,25,5152.41429941825,TRUE
"AGUIAR",-38.1451985776459,-7.05312073863493,-59.8600390801337,23,5200.09628034462,TRUE
"COREMAS",-37.9838911203935,-7.10713493187828,-65.9581126886994,22,10493.371899961,TRUE
"OLHO D ÁGUA",-37.7983688914484,-7.24119577130219,-60.2376588503604,10,5431.15719986186,TRUE
"PIANCÓ",-37.9108146775781,-7.24129279090008,-58.0999133444591,18,4246.24548342013,TRUE
"OLHO D ÁGUA",-37.8404028395691,-7.34245231856508,-69.7851116544726,12,16302.9055853157,TRUE
"SANTANA DOS GARROTES",-37.9868306896917,-7.31372795374514,-63.1322693012979,17,7579.19176963281,TRUE
"EMAS",-37.7954374793719,-7.10003547153352,-64.6213905042041,18,8996.6112751125,TRUE
"COREMAS",-38.019058016109,-7.07551833339417,-65.7040358869415,22,10190.8691439499,TRUE
"IGARACY",-38.0923698146163,-7.16409923303323,-62.6756697604842,24,7191.06010510352,TRUE
"SANTANA DOS GARROTES",-37.9307266186026,-7.37418282979084,-61.9948616882335,16,6648.94154973842,TRUE
"EMAS",-37.7728095263976,-7.09256665715398,-61.9857404331693,19,6641.96300612347,TRUE
"BOA VENTURA",-38.1671532463317,-7.40074226275934,-60.6680443494952,28,5707.04961531513,TRUE
"OLHO D ÁGUA",-37.6952197106822,-7.22683875371618,-61.5294568789692,16,6302.05624188694,TRUE
"COREMAS",-37.948492055739,-7.0346820846145,-49.6503988791766,18,1605.20082648304,TRUE
"EMAS",-37.700987638653,-7.11092272498095,-49.3906927525854,21,1557.91611028106,TRUE
"PIANCÓ",-38.032976800556,-7.29433655940844,-66.2005378471991,23,10790.3696583136,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.061965021867,-6.97991615433162,-67.17555010457,27,12072.214292292,TRUE
"IGARACY",-38.1336101690342,-7.22142102620015,-59.2825637214839,25,4865.61360085978,TRUE
"PIANCÓ",-37.9783252037398,-7.18372593509881,-61.1571719387389,18,6037.65130817269,TRUE
"OLHO D ÁGUA",-37.7484521129902,-7.32311427632263,-66.3238273219471,14,10944.6227584608,TRUE
"SANTANA DOS GARROTES",-37.921626535108,-7.34675136596812,-64.1744737496807,15,8545.41420361253,TRUE
"PIANCÓ",-38.0647069716162,-7.30106449771588,-64.1979557178501,23,8568.5476579661,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.0299717001419,-6.95054479832211,-67.244626425913,17,12168.6038267339,TRUE
"IMACULADA",-37.6739155931666,-7.36045241825664,-70.3363594672434,24,17371.1033471002,TRUE
"OLHO D ÁGUA",-37.8124101004598,-7.21983732706317,-62.0157724560913,12,6664.96776836236,TRUE
"PEDRA BRANCA",-38.1022712370415,-7.40972870988222,-58.0109811643785,24,4202.99127961984,TRUE
"SANTANA DOS GARROTES",-37.9016104597633,-7.4329320490771,-66.5995757378013,14,11297.6526375451,TRUE
"COREMAS",-37.9144336696283,-7.01751138262367,-55.9943914934299,23,3332.18423526048,TRUE
"IGARACY",-38.125136755387,-7.09324138650587,-59.3725927910104,25,4916.30785552972,TRUE
"IGARACY",-38.0946468791028,-7.13027771613011,-64.4484983240831,23,8819.30469031251,TRUE
"POMBAL",-37.9422753123601,-6.96830928096929,-60.7881360925361,28,5786.50370244325,TRUE
"IGARACY",-38.0926119398593,-7.10479890664024,-64.2335321768853,23,8603.71546961607,TRUE
"ITAPORANGA",-38.1338279114372,-7.33847926421473,-55.2852646394757,30,3070.94941448915,TRUE
"OLHO D ÁGUA",-37.744072530748,-7.18343627456957,-58.7940106410193,11,4599.49300555098,TRUE
"SANTANA DOS GARROTES",-37.9727415849722,-7.37515538050243,-51.9835908634922,18,2099.85339082191,TRUE
"OLHO D ÁGUA",-37.7618798923015,-7.20463506020056,-53.1964836612896,11,2414.53560410982,TRUE
"PIANCÓ",-37.9166136667865,-7.30990232484797,-66.6883613876575,16,11413.7275114146,TRUE
"IGARACY",-38.1166812612011,-7.09117377064572,-60.890602954201,23,5855.17093633639,TRUE
"COREMAS",-37.9298111328191,-7.05837192239156,-58.5316418007619,19,4462.63657738594,TRUE
"CAJAZEIRINHAS",-37.7593515389401,-6.94905175552154,-59.0377480738781,29,4730.38876383283,TRUE
"PIANCÓ",-37.8243212946492,-7.10827139280187,-67.2421373516532,16,12165.1172271551,TRUE
"PIANCÓ",-37.8178985602955,-7.16645304944282,-65.2449166593223,11,9666.1885808197,TRUE
"PIANCÓ",-37.8577252531924,-7.22027897850526,-62.2986861579207,12,6885.6308952954,TRUE
"PIANCÓ",-37.8488339185516,-7.10167716878382,-68.1986913322807,16,13581.3830210773,TRUE
"OLHO D ÁGUA",-37.7592307007673,-7.33436848518355,-67.2712033373486,14,12205.8940983255,TRUE
"PIANCÓ",-37.8176631041371,-7.18126418294301,-64.2794351903943,12,8649.30456881451,TRUE
"PIANCÓ",-37.861652613132,-7.15057896896647,-64.1434207779759,12,8514.91799247212,TRUE
"PIANCÓ",-37.9178771700046,-7.28016491063786,-64.1027074436269,18,8475.09944636217,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.1038316812866,-7.01145568191455,-65.5007644627504,21,9955.14646237252,TRUE
"ITAPORANGA",-38.0881486703676,-7.2936230836614,-61.0160289348757,25,5940.33418103725,TRUE
"EMAS",-37.744825490032,-7.16461521007037,-61.9863688983522,11,6642.44360093712,TRUE
"EMAS",-37.7253791446366,-7.06346952313939,-59.287374562725,25,4868.30925774006,TRUE
"ITAPORANGA",-38.0923631186399,-7.32297823291188,-60.6473401057097,25,5693.46212615461,TRUE
"EMAS",-37.7551907638355,-7.06286377405664,-61.9048550018258,19,6580.39828951729,TRUE
"EMAS",-37.7354066960781,-7.10836615662006,-52.9765805712492,19,2354.17345967708,TRUE
"IGARACY",-38.1129248157178,-7.12436920210635,-62.620104079609,26,7145.20403309919,TRUE
"OLHO D ÁGUA",-37.7672806808061,-7.37428863432174,-69.9833645448722,13,16679.2937715406,TRUE
"OLHO D ÁGUA",-37.7964150282589,-7.35343335782559,-69.1193926001789,9,15100.0734820167,TRUE
"EMAS",-37.7341344130493,-7.11772091935305,-53.670863555001,19,2550.07297335326,TRUE
"PIANCÓ",-37.9836677218356,-7.16239144645547,-63.0872598304624,16,7540.01868732804,TRUE
"PIANCÓ",-37.9422466550988,-7.2086313522133,-52.2243286216641,19,2158.86687051323,TRUE
"PIANCÓ",-38.0745809963939,-7.2974353364381,-62.983546934957,25,7450.52330409612,TRUE
"PIANCÓ",-37.9413956911105,-7.13381611559922,-62.8566076532999,19,7342.42997573065,TRUE
"ITAPORANGA",-38.1165868376649,-7.31727876006076,-54.9233183916649,25,2945.61071049504,TRUE
"OLHO D ÁGUA",-37.7986032736755,-7.30953834233256,-66.1565725916009,11,10735.8901786855,TRUE
"AGUIAR",-38.0944152122631,-7.04134463499682,-65.6296058273675,21,10103.9158853525,TRUE
"SANTANA DOS GARROTES",-38.0556732979405,-7.35469547791322,-63.402931599668,23,7819.08637542565,TRUE
"JURU",-37.8354973584448,-7.42294755081562,-68.5060009583851,14,14070.4983191676,TRUE
"CONDADO",-37.6785351986566,-6.95165029218802,-63.8706341073917,28,8251.65640912189,TRUE
"SANTANA DOS GARROTES",-37.9485434948967,-7.35266518538734,-60.5937831221456,16,5658.46438609869,TRUE
"SANTANA DOS GARROTES",-37.9752316509641,-7.30913043061187,-63.8683334716736,17,8249.47107839321,TRUE
"COREMAS",-38.021140277133,-7.03250140502965,-64.1420692254481,17,8513.59314676333,TRUE
"SANTANA DOS GARROTES",-37.9980067695525,-7.39713621795559,-50.9088525945357,22,1855.46198310742,TRUE
"COREMAS",-37.8627843453816,-7.05901147743603,-65.5071777398875,18,9962.4996169568,TRUE
"PIANCÓ",-37.9527913603035,-7.09885488466276,-64.3173185716361,16,8687.1107704775,TRUE
"PIANCÓ",-37.872764882961,-7.12670135339172,-65.3893755551689,11,9828.29556470053,TRUE
"SANTANA DOS GARROTES",-38.0210551501752,-7.34735141011802,-59.7340186575366,20,5125.19464360158,TRUE
"AGUIAR",-38.143015393851,-7.044410025742,-61.3253030811215,24,6155.65944219582,TRUE
"OLHO D ÁGUA",-37.8556786115316,-7.41270514756357,-69.2072457822856,12,15253.5777415697,TRUE
"PIANCÓ",-37.9526591901469,-7.26635817454112,-63.5416219404095,17,7944.93827960941,TRUE
"COREMAS",-37.9288542400847,-7.00302893102085,-53.8634176251955,27,2607.23580701496,TRUE
"SANTANA DOS GARROTES",-37.9168485285283,-7.3930702154004,-63.8278306510787,16,8211.09285304593,TRUE
"SANTANA DOS GARROTES",-38.0181735023891,-7.36971661208113,-56.0654841241055,20,3359.56955471261,TRUE
"OLHO D ÁGUA",-37.8097447023994,-7.24605626360895,-62.1851180500129,10,6796.18720425015,TRUE
"EMAS",-37.7686975942726,-7.03274632249409,-64.2805326066141,25,8650.39743174157,TRUE
"OLHO D ÁGUA",-37.7472525217838,-7.30165599360512,-64.2107197563282,14,8581.1485170372,TRUE
"PIANCÓ",-37.9080238293192,-7.29896406833464,-66.0532129573827,15,10608.8932293696,TRUE
"SANTANA DOS GARROTES",-37.997345013757,-7.30458797925999,-64.2435900517927,17,8613.68396090297,TRUE
"COREMAS",-37.8423422886792,-7.09769109780351,-68.5410121973892,16,14127.328393858,TRUE
"COREMAS",-38.0648617972421,-7.00802434973335,-67.8793574499039,17,13091.1350524168,TRUE
"OLHO D ÁGUA",-37.6742209716269,-7.26462110590106,-65.2787269384557,18,9703.88805077109,TRUE
"OLHO D ÁGUA",-37.7705527300515,-7.34369676168458,-68.0605694914509,14,13367.1217988503,TRUE
"CAJAZEIRINHAS",-37.6944469726679,-6.99188568051355,-66.7142007643906,30,11447.7324012022,TRUE
"CAJAZEIRINHAS",-37.8149539817625,-6.94882298393091,-52.0436300120845,21,2114.41840914019,TRUE
"ITAPORANGA",-38.1185402407811,-7.38216413875958,-63.0260485054332,25,7487.06935215499,TRUE
"AGUIAR",-38.0678806346643,-7.08222699565263,-66.6077365263109,18,11308.2722842633,TRUE
"CAJAZEIRINHAS",-37.8882352618768,-6.98512574999509,-62.8683960878173,21,7352.40184063097,TRUE
"EMAS",-37.7439515432145,-7.15732146629048,-61.8672570640305,12,6551.97578858075,TRUE
"OLHO D ÁGUA",-37.7542014168377,-7.308956115082,-64.9778173675898,14,9373.46795682946,TRUE
"COREMAS",-38.049590430319,-7.06527800105428,-67.524767699797,22,12567.4687994146,TRUE
