".","lon","lat","Ruído","N..Estações","Distância.min","optional"
"CAJAZEIRAS",-38.5004436520399,-6.92232151646822,-61.5221312066524,46,6296.74333350046,TRUE
"SOUSA",-38.3253709062706,-6.69357160446889,-67.5580460523177,52,12615.711048992,TRUE
"POÇO DE JOSÉ DE MOURA",-38.4650621608603,-6.61138104766797,-61.7121550106684,28,6436.01698040455,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.395754686208,-6.9052706427472,-63.7676916925499,68,8154.43763013317,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3919210541067,-6.83528620380166,-58.3540481621384,64,4372.31898687398,TRUE
"TRIUNFO",-38.5379637706797,-6.63571759677216,-62.7723547000774,46,7271.5528629794,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.3672410595469,-7.01083177738547,-57.0062242186653,52,3743.86897855059,TRUE
"SOUSA",-38.2038893805589,-6.61272834698393,-66.6063404446759,40,11306.4548535518,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3731220761552,-6.8983644092521,-60.821904476412,68,5809.04384651684,TRUE
"POÇO DE JOSÉ DE MOURA",-38.5063802351948,-6.63530984989557,-61.943859051169,52,6610.01406009787,TRUE
"CAJAZEIRAS",-38.5443003020487,-6.92150749350622,-55.1299095116064,49,3016.51095096196,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3691621046751,-6.7245178704914,-64.4355046706263,68,8806.12131794576,TRUE
"CAJAZEIRAS",-38.6219540558528,-6.90648436758857,-61.5404171680805,42,6310.01351041065,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.5039930203935,-6.67943643187828,-62.5640751679357,52,7099.26175307785,TRUE
"MARIZÓPOLIS",-38.3184707914484,-6.81349727130219,-59.8207553384826,63,5176.63086743941,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4309165775781,-6.81359429090007,-64.8384717738727,65,9224.29151302108,TRUE
"NAZAREZINHO",-38.3605047395691,-6.91475381856508,-58.3867611564746,70,4388.81716209771,TRUE
"CAJAZEIRAS",-38.5069325896917,-6.88602945374514,-59.3190048334528,49,4886.06986282866,TRUE
"SOUSA",-38.3155393793719,-6.67233697153352,-68.0728427279872,54,13386.0230072092,TRUE
"TRIUNFO",-38.539159916109,-6.64781983339417,-64.1867637295502,49,8557.51397788733,TRUE
"SANTA HELENA",-38.6124717146163,-6.73640073303323,-56.3488979166039,39,3470.9977051843,TRUE
"CAJAZEIRAS",-38.4508285186026,-6.94648432979084,-67.4026179049655,50,12391.9692182087,TRUE
"SOUSA",-38.2929114263976,-6.66486815715398,-67.4580984425341,56,12471.3754214807,TRUE
"CACHOEIRA DOS ÍNDIOS",-38.6872551463317,-6.97304376275934,-60.3235466621537,43,5485.12796425057,TRUE
"SOUSA",-38.2153216106822,-6.79914025371618,-56.5949134405438,45,3570.71429940092,TRUE
"POÇO DE JOSÉ DE MOURA",-38.468593955739,-6.6069835846145,-60.8549599874048,28,5831.19319073987,TRUE
"SOUSA",-38.221089538653,-6.68322422498095,-63.9135866489026,54,8292.56268579247,TRUE
"CAJAZEIRAS",-38.553078700556,-6.86663805940843,-51.8328606863031,50,2063.72804015088,TRUE
"TRIUNFO",-38.582066921867,-6.55221765433162,-57.3852092520756,22,3910.83860263475,TRUE
"SANTA HELENA",-38.4984271037398,-6.75602743509881,-60.8300774199865,71,5814.51240911437,TRUE
"SOUSA",-38.2685540129902,-6.89541577632263,-61.1021203141084,45,5999.5053703135,TRUE
"CAJAZEIRAS",-38.441728435108,-6.91905286596812,-67.334119343546,68,12294.628144792,TRUE
"CAJAZEIRAS",-38.5848088716162,-6.87336599771588,-53.6342151922949,49,2539.33612073915,TRUE
"TRIUNFO",-38.5500736001419,-6.52284629832211,-62.767321329449,24,7267.34030451734,TRUE
"SÃO JOSÉ DA LAGOA TAPADA",-38.1940174931666,-6.93275391825664,-56.2742542211772,42,3441.29688819839,TRUE
"MARIZÓPOLIS",-38.3325120004598,-6.79213882706317,-61.4654479392159,65,6255.78519127845,TRUE
"CAJAZEIRAS",-38.6223731370415,-6.98203020988222,-64.3344824514549,43,8704.29403536299,TRUE
"SÃO JOSÉ DE PIRANHAS",-38.4217123597633,-7.00523354907709,-64.6820854148148,48,9059.69759321085,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4345355696283,-6.58981288262367,-63.4277576498313,50,7841.46689328593,TRUE
"SANTA HELENA",-38.645238655387,-6.66554288650587,-61.4400549646192,43,6237.52327156169,TRUE
"SANTA HELENA",-38.6147487791028,-6.70257921613011,-56.4787618556673,45,3523.28296072359,TRUE
"UIRAÚNA",-38.4623772123601,-6.54061078096929,-60.9492437350789,24,5894.83451176594,TRUE
"SANTA HELENA",-38.6127138398593,-6.67710040664024,-60.8033687108075,47,5796.66051314441,TRUE
"CACHOEIRA DOS ÍNDIOS",-38.6539298114372,-6.91078076421473,-54.7393833459111,38,2883.88938181796,TRUE
"SOUSA",-38.264174430748,-6.75573777456957,-55.4293755315203,46,3122.32572531692,TRUE
"CAJAZEIRAS",-38.4928434849722,-6.94745688050243,-64.2497056155759,45,8619.75082161925,TRUE
"SOUSA",-38.2819817923015,-6.77693656020056,-55.8402458793744,47,3273.57069827611,TRUE
"CAJAZEIRAS",-38.4367155667865,-6.88220382484797,-65.6106050256463,69,10081.8372408051,TRUE
"SANTA HELENA",-38.6367831612011,-6.66347527064572,-61.7346142030995,47,6452.68018824382,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4499130328191,-6.63067342239156,-64.7121748571603,52,9091.1363950723,TRUE
"VIEIRÓPOLIS",-38.2794534389401,-6.52135325552154,-52.0679781277613,52,2120.35382053108,TRUE
"SOUSA",-38.3444231946492,-6.68057289280187,-67.6565751438323,52,12759.6331401324,TRUE
"SOUSA",-38.3380004602955,-6.73875454944282,-66.003182509914,68,10547.9619919606,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3778271531924,-6.79258047850526,-61.6220913338913,66,6369.62694494201,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3689358185516,-6.67397866878382,-66.1937675716541,50,10781.9623085628,TRUE
"SOUSA",-38.2793326007673,-6.90666998518355,-58.8925841396577,49,4651.98855612325,TRUE
"SOUSA",-38.3377650041371,-6.75356568294301,-65.4496613704768,70,9896.74770901907,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.381754513132,-6.72288046896647,-62.9661998763128,69,7435.65831096399,TRUE
"CAJAZEIRAS",-38.4379790700046,-6.85246641063786,-64.9771787975915,63,9372.77886271854,TRUE
"TRIUNFO",-38.6239335812866,-6.58375718191455,-52.8008255649291,25,2307.01654414838,TRUE
"CAJAZEIRAS",-38.6082505703676,-6.8659245836614,-59.9474060699382,41,5252.66536993395,TRUE
"SOUSA",-38.264927390032,-6.73691671007037,-58.5253275082424,51,4459.39359893076,TRUE
"SOUSA",-38.2454810446366,-6.63577102313939,-66.4843170494566,50,11148.7270566673,TRUE
"CAJAZEIRAS",-38.6124650186399,-6.89527973291188,-60.0185238866574,47,5295.84938326905,TRUE
"VIEIRÓPOLIS",-38.2752926638355,-6.63516527405664,-65.9426655716268,54,10474.7269133628,TRUE
"SOUSA",-38.2555085960781,-6.68066765662006,-64.7178056215443,50,9097.03177771225,TRUE
"SANTA HELENA",-38.6330267157178,-6.69667070210635,-54.7347906901739,43,2882.3649311607,TRUE
"NAZAREZINHO",-38.2873825808061,-6.94659013432174,-60.6673500354831,52,5706.59343565911,TRUE
"NAZAREZINHO",-38.3165169282589,-6.92573485782559,-51.8095348882045,70,2058.19337111632,TRUE
"SOUSA",-38.2542363130493,-6.69002241935305,-63.6849904562772,54,8077.16497774932,TRUE
"SANTA HELENA",-38.5037696218356,-6.73469294645547,-60.0234709957101,57,5298.86653037627,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4623485550988,-6.7809328522133,-60.8279440979944,71,5813.08449504341,TRUE
"CAJAZEIRAS",-38.5946828963939,-6.8697368364381,-56.9070572016957,47,3701.36821157577,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4614975911105,-6.70611761559922,-51.4221031912529,77,1968.4055926031,TRUE
"CAJAZEIRAS",-38.6366887376649,-6.88958026006076,-60.8416044085182,43,5822.23393376782,TRUE
"SOUSA",-38.3187051736755,-6.88183984233256,-54.7398794215895,65,2884.05409358563,TRUE
"TRIUNFO",-38.6145171122631,-6.61364613499682,-57.2975460108618,25,3871.56657067381,TRUE
"CAJAZEIRAS",-38.5757751979405,-6.92699697791322,-56.7263193614052,50,3625.14513725495,TRUE
"CARRAPATEIRA",-38.3555992584448,-6.99524905081562,-59.1290948066442,70,4780.39926601246,TRUE
"LASTRO",-38.1986370986566,-6.52395179218802,-53.1360397119194,43,2397.79149992884,TRUE
"CAJAZEIRAS",-38.4686453948967,-6.92496668538734,-65.204943566577,47,9621.80628499193,TRUE
"CAJAZEIRAS",-38.4953335509641,-6.88143193061187,-61.4544471231159,51,6247.86715597087,TRUE
"TRIUNFO",-38.541242177133,-6.60480290502965,-58.8615192141371,28,4635.38052095646,TRUE
"CAJAZEIRAS",-38.5181086695525,-6.96943771795559,-64.607633533856,48,8982.37345271362,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.3828862453816,-6.63131297743603,-67.4529432070561,52,12463.975626643,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.4728932603035,-6.67115638466276,-61.1483710463905,74,6031.53681554449,TRUE
"SÃO JOÃO DO RIO DO PEIXE",-38.392866782961,-6.69900285339172,-62.5193100713319,69,7062.76789645864,TRUE
"CAJAZEIRAS",-38.5411570501752,-6.91965291011802,-54.8508736011161,49,2921.14497120607,TRUE
"NAZAREZINHO",-38.3757805115316,-6.98500664756357,-61.9991537051614,71,6652.22784771318,TRUE
"CAJAZEIRAS",-38.4727610901469,-6.83865967454112,-66.0259380586355,68,10575.6320821428,TRUE
"POÇO DE JOSÉ DE MOURA",-38.4489561400847,-6.57533043102085,-62.2762753906189,24,6867.88793792402,TRUE
"CAJAZEIRAS",-38.4369504285283,-6.9653717154004,-67.6838550257321,49,12799.7704759713,TRUE
"CAJAZEIRAS",-38.5382754023891,-6.94201811208113,-60.1528510261184,48,5378.3861763891,TRUE
"MARIZÓPOLIS",-38.3298466023994,-6.81835776360895,-57.3746819465437,63,3906.10153421109,TRUE
"VIEIRÓPOLIS",-38.2887994942726,-6.60504782249409,-62.7220411518758,53,7229.5537060323,TRUE
"SOUSA",-38.2673544217838,-6.87395749360512,-62.5018317864968,45,7048.57004735866,TRUE
